anio,nui,nm_unidad,rg,trim,mes,cd_recurso,nm_recurso,nm_grupo,cd_linea,nm_linea,tipo_mp,mp_sin_elaborar,mp_semi_elaborada,mp_total,produccion,clase_industria
2021,15300,PLANTA,2,1,2,278,SARDINA ESPAÑOLA,PECES,L3,CONGELADO,1,73.09100000000001,0,73.09100000000001,71.9,HUMANO
2021,14815,PLANTA,8,2,6,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,71.822,ANIMAL
2013,10973,PLANTA,8,4,12,276,SARDINA COMUN,PECES,L9,HARINA,1,356.445,0,356.445,71.78356,ANIMAL
2021,90158,PLANTA,1,2,6,234,JUREL,PECES,L9,HARINA,1,354.18699999999995,0,354.18699999999995,71.777,ANIMAL
2023,90071,PLANTA,8,1,1,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,71.769,HUMANO
2014,90099,PLANTA,8,2,5,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,71.747,ANIMAL
2024,90073,PLANTA,8,2,5,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,71.725,ANIMAL
2014,90073,PLANTA,8,2,4,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,71.68900000000001,ANIMAL
2020,15300,PLANTA,2,1,3,278,SARDINA ESPAÑOLA,PECES,L3,CONGELADO,1,77.576,0,77.576,71.68,HUMANO
2024,14837,PLANTA,14,3,7,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,71.674,ANIMAL
2013,14815,PLANTA,8,2,5,205,ANCHOVETA,PECES,L9,HARINA,1,385.01599999999996,0,385.01599999999996,71.63855,ANIMAL
2013,90158,PLANTA,1,2,6,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,71.61,0,71.61,71.61,HUMANO
2014,14815,PLANTA,8,1,3,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,71.6,HUMANO
2020,10951,PLANTA,8,3,7,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,71.5,0,71.5,71.5,HUMANO
2013,15219,PLANTA,8,1,2,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,71.4479,ANIMAL
2020,92074,PLANTA,8,1,3,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,71.436,ANIMAL
2024,90035,PLANTA,4,2,5,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,71.434,ANIMAL
2013,90099,PLANTA,8,3,7,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,71.336,ANIMAL
2019,15219,PLANTA,8,1,2,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,71.31,HUMANO
2020,15219,PLANTA,8,1,2,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,71.272,ANIMAL
2022,10973,PLANTA,8,3,7,205,ANCHOVETA,PECES,L9,HARINA,1,331.492,0,331.492,71.233,ANIMAL
2018,90099,PLANTA,8,4,11,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,71.197,ANIMAL
2022,14815,PLANTA,8,4,10,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,71.14,ANIMAL
2024,90073,PLANTA,8,4,11,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,71.107,ANIMAL
2020,28064,PLANTA,3,2,5,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,71.016,ANIMAL
2012,14838,PLANTA,8,1,2,276,SARDINA COMUN,PECES,L9,HARINA,1,392.0,0,392.0,71.0,ANIMAL
2016,10452,PLANTA,5,3,7,205,ANCHOVETA,PECES,L9,HARINA,1,319.0,0,319.0,71.0,ANIMAL
2017,90158,PLANTA,1,3,7,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,71.0,ANIMAL
2017,14815,PLANTA,8,2,5,234,JUREL,PECES,L3,CONGELADO,1,73.0,0,73.0,71.0,HUMANO
2017,90073,PLANTA,8,2,5,205,ANCHOVETA,PECES,L9,HARINA,1,382.0,0,382.0,71.0,ANIMAL
2017,14837,PLANTA,14,1,3,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,71.0,ANIMAL
2018,15219,PLANTA,8,1,1,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,70.99,ANIMAL
2014,18478,PLANTA,1,3,7,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,70.9565,ANIMAL
2014,2332,PLANTA,8,1,3,205,ANCHOVETA,PECES,L9,HARINA,1,414.377,0,414.377,70.932142,ANIMAL
2021,92547,PLANTA,8,4,12,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,70.89,0,70.89,70.89,HUMANO
2013,15219,PLANTA,8,1,3,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,70.91084,0,70.91084,70.819,HUMANO
2020,13476,PLANTA,8,2,6,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,70.785,ANIMAL
2018,10951,PLANTA,8,4,12,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,70.756,ANIMAL
2014,15458,PLANTA,8,4,11,205,ANCHOVETA,PECES,L9,HARINA,1,340.31800000000004,0,340.31800000000004,70.73785,ANIMAL
2020,90035,PLANTA,4,1,1,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,70.687,ANIMAL
2022,90204,PLANTA,15,2,4,234,JUREL,PECES,L9,HARINA,1,305.246,0,305.246,70.656,ANIMAL
2022,90099,PLANTA,8,4,11,234,JUREL,PECES,L9,HARINA,1,330.611,0,330.611,70.594,ANIMAL
2014,18478,PLANTA,1,1,3,234,JUREL,PECES,L9,HARINA,1,311.7299999999999,0,311.7299999999999,70.56955,ANIMAL
2013,15232,PLANTA,2,2,4,234,JUREL,PECES,L9,HARINA,1,326.028,0,326.028,70.50647000000001,ANIMAL
2023,28064,PLANTA,3,4,12,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,70.49,ANIMAL
2018,14815,PLANTA,8,4,11,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,70.471,ANIMAL
2018,90099,PLANTA,8,1,1,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,70.446,ANIMAL
2014,10973,PLANTA,8,2,5,234,JUREL,PECES,L9,HARINA,1,281.173,0,281.173,70.443,ANIMAL
2013,1688,PLANTA,10,4,12,276,SARDINA COMUN,PECES,L9,HARINA,1,425.105,0,425.105,70.28263,ANIMAL
2023,90204,PLANTA,15,2,5,205,ANCHOVETA,PECES,L9,HARINA,1,305.904,0,305.904,70.196,ANIMAL
2013,15458,PLANTA,8,3,7,276,SARDINA COMUN,PECES,L9,HARINA,1,317.277,0,317.277,70.09724999999999,ANIMAL
2012,14838,PLANTA,8,1,3,205,ANCHOVETA,PECES,L9,HARINA,1,395.0,0,395.0,70.0,ANIMAL
2012,4098,PLANTA,13,4,10,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,70.0,ANIMAL
2016,90158,PLANTA,1,3,7,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,70.0,ANIMAL
2017,90099,PLANTA,8,3,7,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,70.0,ANIMAL
2014,90204,PLANTA,15,1,3,234,JUREL,PECES,L9,HARINA,1,296.731,0,296.731,69.94394,ANIMAL
2021,90035,PLANTA,4,1,3,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,69.89699999999999,ANIMAL
2013,90099,PLANTA,8,1,3,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,69.878,ANIMAL
2021,18478,PLANTA,1,1,3,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,69.817,ANIMAL
2019,90099,PLANTA,8,2,5,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,69.79,ANIMAL
2013,14254,PLANTA,10,1,3,276,SARDINA COMUN,PECES,L9,HARINA,1,377.45,0,377.45,69.72229999999999,ANIMAL
2015,90071,PLANTA,8,1,1,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,69.692,HUMANO
2013,90157,PLANTA,1,3,7,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,69.68887999999998,ANIMAL
2022,14815,PLANTA,8,2,5,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,69.537,ANIMAL
2023,4098,PLANTA,13,2,4,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,69.522,ANIMAL
2014,14815,PLANTA,8,4,10,205,ANCHOVETA,PECES,L9,HARINA,1,451.657,0,451.657,69.41929999999999,ANIMAL
2019,90204,PLANTA,15,2,5,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,69.41,ANIMAL
2015,10973,PLANTA,8,4,10,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,69.357,ANIMAL
2018,2743,PLANTA,8,2,4,205,ANCHOVETA,PECES,L9,HARINA,1,371.143,0,371.143,69.331,ANIMAL
2013,15219,PLANTA,8,4,12,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,69.29199000000001,ANIMAL
2022,14837,PLANTA,14,1,2,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,69.287,ANIMAL
2013,90073,PLANTA,8,2,5,205,ANCHOVETA,PECES,L9,HARINA,1,308.95200000000006,0,308.95200000000006,69.17399999999999,ANIMAL
2021,90099,PLANTA,8,2,6,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,69.16900000000001,ANIMAL
2020,2514,PLANTA,8,2,6,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,69.158,ANIMAL
2024,15219,PLANTA,8,3,9,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,69.157,ANIMAL
2015,90204,PLANTA,15,2,6,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,69.152,ANIMAL
2013,14837,PLANTA,14,2,6,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,69.08647,ANIMAL
2022,17003,PLANTA,8,2,4,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,69.072,ANIMAL
2018,92074,PLANTA,8,4,12,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,69.00799999999998,ANIMAL
2012,90073,PLANTA,8,1,3,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,69.0,ANIMAL
2016,15232,PLANTA,2,2,4,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,69.0,ANIMAL
2016,90071,PLANTA,8,4,12,234,JUREL,PECES,L3,CONGELADO,1,71.0,0,71.0,69.0,HUMANO
2016,15219,PLANTA,8,4,11,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,69.0,ANIMAL
2016,13476,PLANTA,8,3,7,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,69.0,ANIMAL
2016,2137,PLANTA,8,1,2,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,69.0,0,69.0,69.0,HUMANO
2017,14815,PLANTA,8,2,5,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,69.0,ANIMAL
2017,14815,PLANTA,8,2,6,234,JUREL,PECES,L9,HARINA,1,264.0,0,264.0,69.0,ANIMAL
2017,15494,PLANTA,8,1,3,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,62.0,0,62.0,69.0,HUMANO
2017,13476,PLANTA,8,1,1,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,69.0,ANIMAL
2017,90073,PLANTA,8,4,12,234,JUREL,PECES,L8,CONSERVA,1,69.0,0,69.0,69.0,HUMANO
2017,2989,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L3,CONGELADO,1,70.0,0,70.0,69.0,HUMANO
2013,15219,PLANTA,8,2,4,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,68.89837999999999,ANIMAL
2014,4098,PLANTA,13,3,9,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,68.87,ANIMAL
2019,15219,PLANTA,8,4,11,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,68.84,ANIMAL
2014,2743,PLANTA,8,4,10,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,68.8369,ANIMAL
2013,90158,PLANTA,1,3,7,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,68.7955,ANIMAL
2015,10973,PLANTA,8,3,7,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,68.751,ANIMAL
2019,15300,PLANTA,2,4,12,278,SARDINA ESPAÑOLA,PECES,L3,CONGELADO,1,73.65000000000002,0,73.65000000000002,68.74,HUMANO
2015,10951,PLANTA,8,4,12,234,JUREL,PECES,L9,HARINA,1,306.57,0,306.57,68.725,ANIMAL
2014,15232,PLANTA,2,4,11,234,JUREL,PECES,L9,HARINA,1,260.558,0,260.558,68.67531,ANIMAL
2020,10452,PLANTA,5,2,4,276,SARDINA COMUN,PECES,L9,HARINA,1,373.377,0,373.377,68.614,ANIMAL
2018,14837,PLANTA,14,2,5,276,SARDINA COMUN,PECES,L9,HARINA,2,0.0,0,0.0,68.604,ANIMAL
2020,2514,PLANTA,8,3,8,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,68.586,ANIMAL
2018,2989,PLANTA,8,3,7,234,JUREL,PECES,L3,CONGELADO,1,68.63,0,68.63,68.58,HUMANO
2019,13476,PLANTA,8,2,4,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,68.51,ANIMAL
2021,10973,PLANTA,8,2,6,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,68.448,ANIMAL
2018,17003,PLANTA,8,1,3,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,68.275,ANIMAL
2021,10951,PLANTA,8,1,3,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,68.26700000000001,ANIMAL
2018,90158,PLANTA,1,4,12,205,ANCHOVETA,PECES,L9,HARINA,2,0.0,0,0.0,68.26400000000001,ANIMAL
2014,90071,PLANTA,8,3,9,234,JUREL,PECES,L2,FRESCO ENFRIADO,2,0.0,0,0.0,68.232,HUMANO
2019,90073,PLANTA,8,4,12,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,68.21,ANIMAL
2020,17003,PLANTA,8,1,1,234,JUREL,PECES,L9,HARINA,1,310.995,0,310.995,68.197,ANIMAL
2023,90073,PLANTA,8,3,7,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,142.0,0,142.0,68.12,HUMANO
2023,90073,PLANTA,8,3,7,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,68.12,HUMANO
2021,10973,PLANTA,8,2,5,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,68.10499999999999,ANIMAL
2019,92074,PLANTA,8,4,12,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,68.05,ANIMAL
2018,2332,PLANTA,8,4,11,205,ANCHOVETA,PECES,L9,HARINA,1,305.02200000000005,0,305.02200000000005,68.015,ANIMAL
2018,92074,PLANTA,8,1,3,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,68.00699999999999,ANIMAL
2016,90158,PLANTA,1,3,7,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,68.0,0,68.0,68.0,HUMANO
2016,90099,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L9,HARINA,2,0.0,0,0.0,68.0,ANIMAL
2016,15458,PLANTA,8,1,3,234,JUREL,PECES,L9,HARINA,1,294.0,0,294.0,68.0,ANIMAL
2016,90073,PLANTA,8,2,4,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,68.0,ANIMAL
2016,2514,PLANTA,8,3,9,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,68.0,ANIMAL
2016,4098,PLANTA,13,2,4,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,68.0,ANIMAL
2017,90035,PLANTA,4,3,8,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,68.0,HUMANO
2017,2421,PLANTA,8,1,3,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,68.0,ANIMAL
2017,92074,PLANTA,8,2,5,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,68.0,ANIMAL
2013,14837,PLANTA,14,4,11,205,ANCHOVETA,PECES,L9,HARINA,1,323.903,0,323.903,67.95009999999999,ANIMAL
2015,90073,PLANTA,8,3,7,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,67.931,ANIMAL
2014,15232,PLANTA,2,3,7,234,JUREL,PECES,L9,HARINA,1,278.616,0,278.616,67.90983,ANIMAL
2021,28064,PLANTA,3,2,4,234,JUREL,PECES,L9,HARINA,1,220.245,0,220.245,67.778,ANIMAL
2020,15219,PLANTA,8,1,3,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,67.736,ANIMAL
2021,14815,PLANTA,8,3,7,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,67.72600000000001,ANIMAL
2018,90157,PLANTA,1,1,3,234,JUREL,PECES,L9,HARINA,1,361.66200000000003,0,361.66200000000003,67.651,ANIMAL
2020,92074,PLANTA,8,2,4,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,67.631,ANIMAL
2015,4098,PLANTA,13,4,10,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,67.606,ANIMAL
2022,15232,PLANTA,2,3,7,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,67.553,ANIMAL
2019,2332,PLANTA,8,3,7,276,SARDINA COMUN,PECES,L9,HARINA,1,346.08000000000004,0,346.08000000000004,67.54,ANIMAL
2014,1688,PLANTA,10,3,7,276,SARDINA COMUN,PECES,L9,HARINA,1,323.072,0,323.072,67.5,ANIMAL
2014,10951,PLANTA,8,2,4,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,67.469475,ANIMAL
2018,10973,PLANTA,8,2,6,205,ANCHOVETA,PECES,L9,HARINA,1,305.687,0,305.687,67.432,ANIMAL
2013,17003,PLANTA,8,1,3,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,67.38799999999999,ANIMAL
2021,90515,PLANTA,4,1,3,234,JUREL,PECES,L3,CONGELADO,1,70.88,0,70.88,67.32,HUMANO
2015,4145,PLANTA,13,1,3,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,67.261,ANIMAL
2015,90339,PLANTA,10,4,12,276,SARDINA COMUN,PECES,L9,HARINA,1,385.577,0,385.577,67.255,ANIMAL
2014,15219,PLANTA,8,1,3,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,67.23964000000001,ANIMAL
2024,90073,PLANTA,8,3,8,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,67.115,ANIMAL
2020,15232,PLANTA,2,4,10,234,JUREL,PECES,L9,HARINA,1,277.884,0,277.884,67.099,ANIMAL
2020,90073,PLANTA,8,2,6,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,67.096,ANIMAL
2022,14815,PLANTA,8,4,11,234,JUREL,PECES,L9,HARINA,1,292.002,0,292.002,67.079,ANIMAL
2021,18478,PLANTA,1,3,7,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,67.015,ANIMAL
2014,2421,PLANTA,8,1,3,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,67.00010999999999,ANIMAL
2012,90536,PLANTA,15,1,2,205,ANCHOVETA,PECES,L5,SECO SALADO,2,0.0,0,0.0,67.0,HUMANO
2012,10452,PLANTA,5,2,5,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,67.0,ANIMAL
2012,13476,PLANTA,8,4,12,276,SARDINA COMUN,PECES,L9,HARINA,1,360.0,0,360.0,67.0,ANIMAL
2012,90073,PLANTA,8,4,10,205,ANCHOVETA,PECES,L9,HARINA,1,401.0,0,401.0,67.0,ANIMAL
2016,90204,PLANTA,15,4,11,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,67.0,ANIMAL
2016,4154,PLANTA,8,4,11,234,JUREL,PECES,L3,CONGELADO,1,68.0,0,68.0,67.0,HUMANO
2016,90071,PLANTA,8,4,10,234,JUREL,PECES,L2,FRESCO ENFRIADO,2,0.0,0,0.0,67.0,HUMANO
2017,28064,PLANTA,3,2,6,205,ANCHOVETA,PECES,L9,HARINA,1,294.0,0,294.0,67.0,ANIMAL
2017,90099,PLANTA,8,2,4,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,67.0,ANIMAL
2017,10973,PLANTA,8,1,3,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,67.0,ANIMAL
2017,90073,PLANTA,8,1,1,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,67.0,ANIMAL
2017,2989,PLANTA,8,3,7,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,67.0,0,67.0,67.0,HUMANO
2017,14837,PLANTA,14,1,3,276,SARDINA COMUN,PECES,L9,HARINA,2,0.0,0,0.0,67.0,ANIMAL
2022,18478,PLANTA,1,2,6,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,67.0,ANIMAL
2018,10973,PLANTA,8,2,4,276,SARDINA COMUN,PECES,L9,HARINA,2,0.0,0,0.0,66.96700000000001,ANIMAL
2015,90099,PLANTA,8,2,6,276,SARDINA COMUN,PECES,L9,HARINA,1,409.599,0,409.599,66.965,ANIMAL
2021,18478,PLANTA,1,4,12,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,66.89699999999999,ANIMAL
2021,90099,PLANTA,8,3,7,205,ANCHOVETA,PECES,L9,HARINA,1,379.31499999999994,0,379.31499999999994,66.84899999999999,ANIMAL
2020,4145,PLANTA,13,2,5,278,SARDINA ESPAÑOLA,PECES,L10,ACEITE,2,0.0,0,0.0,66.819,ANIMAL
2015,4145,PLANTA,13,2,5,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,66.8,ANIMAL
2021,2514,PLANTA,8,2,6,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,66.75,ANIMAL
2018,18478,PLANTA,1,1,1,205,ANCHOVETA,PECES,L9,HARINA,2,0.0,0,0.0,66.638,ANIMAL
2018,17003,PLANTA,8,2,4,205,ANCHOVETA,PECES,L9,HARINA,1,376.228,0,376.228,66.624,ANIMAL
2013,1811,PLANTA,4,4,11,234,JUREL,PECES,L3,CONGELADO,1,67.97200000000001,0,67.97200000000001,66.56,HUMANO
2015,14815,PLANTA,8,2,5,276,SARDINA COMUN,PECES,L9,HARINA,2,0.0,0,0.0,66.559,ANIMAL
2015,14815,PLANTA,8,4,10,205,ANCHOVETA,PECES,L9,HARINA,1,379.55999999999995,0,379.55999999999995,66.52400000000002,ANIMAL
2015,14815,PLANTA,8,4,12,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,66.497,ANIMAL
2023,18478,PLANTA,1,1,2,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,66.481,ANIMAL
2021,14815,PLANTA,8,1,2,234,JUREL,PECES,L3,CONGELADO,1,139.20100000000002,0,139.20100000000002,66.36,HUMANO
2021,17003,PLANTA,8,2,4,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,66.23099999999998,ANIMAL
2021,90073,PLANTA,8,3,7,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,66.18299999999999,ANIMAL
2018,90035,PLANTA,4,2,6,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,66.18000000000002,ANIMAL
2014,14815,PLANTA,8,3,7,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,66.17600999999999,ANIMAL
2013,90071,PLANTA,8,2,6,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,66.16499999999999,HUMANO
2013,90099,PLANTA,8,2,4,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,66.0556,ANIMAL
2014,15219,PLANTA,8,1,1,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,66.03880000000001,ANIMAL
2022,10973,PLANTA,8,2,6,234,JUREL,PECES,L9,HARINA,1,264.08,0,264.08,66.028,ANIMAL
2012,90157,PLANTA,1,3,8,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,66.0,ANIMAL
2012,10951,PLANTA,8,4,10,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,74.0,0,74.0,66.0,HUMANO
2016,90071,PLANTA,8,1,3,234,JUREL,PECES,L2,FRESCO ENFRIADO,2,0.0,0,0.0,66.0,HUMANO
2016,90073,PLANTA,8,1,2,205,ANCHOVETA,PECES,L9,HARINA,1,348.0,0,348.0,66.0,ANIMAL
2017,90035,PLANTA,4,3,8,205,ANCHOVETA,PECES,L9,HARINA,1,254.0,0,254.0,66.0,ANIMAL
2017,90099,PLANTA,8,4,10,276,SARDINA COMUN,PECES,L9,HARINA,2,0.0,0,0.0,66.0,ANIMAL
2017,1688,PLANTA,10,2,6,276,SARDINA COMUN,PECES,L9,HARINA,1,370.0,0,370.0,66.0,ANIMAL
2017,4376,PLANTA,10,1,3,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,66.0,HUMANO
2022,92547,PLANTA,8,2,6,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,66.0,0,66.0,66.0,HUMANO
2014,4098,PLANTA,13,4,10,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,65.795,ANIMAL
2024,17003,PLANTA,8,1,3,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,65.786,ANIMAL
2020,90073,PLANTA,8,4,12,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,65.771,ANIMAL
2024,28064,PLANTA,3,1,1,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,65.749,ANIMAL
2019,15219,PLANTA,8,2,4,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,65.69999999999999,ANIMAL
2014,15219,PLANTA,8,1,2,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,65.56069999999998,ANIMAL
2014,15458,PLANTA,8,1,2,234,JUREL,PECES,L9,HARINA,1,262.585,0,262.585,65.45,ANIMAL
2019,28064,PLANTA,3,1,3,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,65.36999999999999,ANIMAL
2015,15219,PLANTA,8,4,12,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,65.206,0,65.206,65.32000000000001,HUMANO
2018,90099,PLANTA,8,3,8,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,65.306,ANIMAL
2023,90035,PLANTA,4,2,6,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,65.268,ANIMAL
2018,10951,PLANTA,8,2,4,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,65.20700000000001,ANIMAL
2021,90158,PLANTA,1,4,12,234,JUREL,PECES,L9,HARINA,1,270.581,0,270.581,65.206,ANIMAL
2019,90157,PLANTA,1,2,6,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,65.19,ANIMAL
2019,90035,PLANTA,4,2,4,234,JUREL,PECES,L9,HARINA,1,284.80999999999995,0,284.80999999999995,65.14,ANIMAL
2013,28064,PLANTA,3,1,1,234,JUREL,PECES,L9,HARINA,1,270.94599999999997,0,270.94599999999997,65.08184999999999,ANIMAL
